date,Alfredo Sauce,Anchovies,Artichoke,Arugula,Asiago Cheese,Bacon,Barbecue Sauce,Barbecued Chicken,Beef Chuck Roast,Blue Cheese,Brie Carre Cheese,Calabrese Salami,Capocollo,Caramelized Onions,Chicken,Chipotle Sauce,Chorizo Sausage,Cilantro,Coarse Sicilian Salami,Corn,Eggplant,Feta Cheese,Fontina Cheese,Friggitello Peppers,Garlic,Genoa Salami,Goat Cheese,Gorgonzola Piccante Cheese,Gouda Cheese,Green Olives,Green Peppers,Italian Sausage,Jalapeno Peppers,Kalamata Olives,Luganega Sausage,Mozzarella Cheese,Mushrooms,Nduja Salami,Onions,Oregano,Pancetta,Parmigiano Reggiano Cheese,Pears,Peperoncini verdi,Pepperoni,Pesto Sauce,Pineapple,Plum Tomatoes,Prosciutto,Prosciutto di San Daniele,Provolone Cheese,Red Onions,Red Peppers,Ricotta Cheese,Romano Cheese,Sliced Ham,Smoked Gouda Cheese,Soppressata Salami,Spinach,Sun-dried Tomatoes,Thai Sweet Chilli Sauce,Thyme,Tomatoes,Zucchini
2016-09-11,2.0,1.0,46.0,8.0,16.0,22.0,10.0,10.0,9.0,24.0,2.0,9.0,42.0,2.0,47.0,21.0,4.0,21.0,12.0,21.0,1.0,28.0,20.0,2.0,156.0,10.0,23.0,0.0,17.0,30.0,24.0,4.0,38.0,19.0,12.0,46.0,50.0,2.0,12.0,11.0,2.0,0.0,2.0,12.0,43.0,10.0,23.0,6.0,2.0,8.0,24.0,99.0,95.0,0.0,24.0,6.0,24.0,3.0,61.0,12.0,17.0,2.0,148.0,13.0
2016-09-12,4.0,7.0,25.0,13.0,16.0,7.0,5.0,5.0,4.0,18.0,1.0,4.0,29.0,1.0,54.0,22.0,3.0,22.0,9.0,22.0,0.0,14.0,22.0,6.0,129.0,11.0,14.0,6.0,15.0,26.0,19.0,3.0,37.0,6.0,9.0,76.0,38.0,6.0,9.0,8.0,6.0,6.0,1.0,6.0,38.0,8.0,31.0,1.0,1.0,13.0,18.0,70.0,71.0,6.0,18.0,18.0,18.0,7.0,43.0,3.0,13.0,1.0,119.0,9.0
2016-09-13,2.0,2.0,25.0,5.0,7.0,6.0,14.0,14.0,3.0,9.0,2.0,8.0,21.0,2.0,24.0,7.0,3.0,7.0,5.0,7.0,0.0,14.0,7.0,0.0,74.0,1.0,12.0,2.0,6.0,16.0,16.0,3.0,13.0,13.0,5.0,33.0,13.0,0.0,5.0,6.0,0.0,2.0,2.0,6.0,25.0,9.0,11.0,6.0,2.0,5.0,9.0,54.0,47.0,2.0,9.0,3.0,9.0,1.0,31.0,9.0,8.0,2.0,75.0,1.0
2016-09-14,0.0,8.0,26.0,11.0,17.0,23.0,11.0,11.0,6.0,0.0,4.0,4.0,24.0,4.0,41.0,16.0,6.0,16.0,3.0,16.0,2.0,14.0,11.0,5.0,88.0,13.0,7.0,3.0,7.0,17.0,20.0,6.0,23.0,16.0,3.0,31.0,32.0,5.0,3.0,2.0,5.0,3.0,4.0,5.0,50.0,13.0,26.0,6.0,4.0,11.0,0.0,78.0,73.0,3.0,0.0,11.0,0.0,4.0,31.0,8.0,15.0,4.0,108.0,3.0
2016-09-15,6.0,7.0,49.0,5.0,15.0,17.0,19.0,19.0,13.0,12.0,0.0,5.0,26.0,0.0,46.0,24.0,6.0,24.0,4.0,24.0,4.0,33.0,15.0,2.0,160.0,5.0,16.0,27.0,15.0,16.0,28.0,6.0,39.0,20.0,4.0,57.0,43.0,2.0,4.0,0.0,2.0,27.0,0.0,16.0,38.0,22.0,9.0,3.0,0.0,5.0,12.0,112.0,76.0,27.0,12.0,9.0,12.0,0.0,58.0,10.0,0.0,0.0,122.0,5.0
2016-09-16,0.0,5.0,15.0,3.0,11.0,12.0,8.0,8.0,5.0,3.0,2.0,0.0,11.0,2.0,33.0,15.0,3.0,15.0,1.0,15.0,0.0,12.0,4.0,4.0,58.0,8.0,3.0,7.0,4.0,8.0,20.0,3.0,19.0,10.0,1.0,30.0,26.0,4.0,1.0,0.0,4.0,7.0,2.0,3.0,42.0,5.0,23.0,2.0,2.0,3.0,3.0,56.0,51.0,7.0,3.0,8.0,3.0,0.0,21.0,5.0,15.0,2.0,76.0,2.0
2016-09-17,8.0,6.0,35.0,2.0,15.0,16.0,7.0,7.0,4.0,6.0,1.0,5.0,23.0,1.0,56.0,13.0,7.0,13.0,6.0,13.0,5.0,11.0,18.0,8.0,119.0,2.0,16.0,11.0,15.0,20.0,30.0,7.0,28.0,10.0,6.0,39.0,49.0,8.0,6.0,7.0,8.0,11.0,1.0,9.0,50.0,13.0,24.0,1.0,1.0,2.0,6.0,77.0,84.0,11.0,6.0,5.0,6.0,3.0,43.0,1.0,19.0,1.0,115.0,13.0
2016-09-18,1.0,7.0,59.0,14.0,14.0,14.0,15.0,15.0,19.0,15.0,1.0,6.0,37.0,1.0,58.0,11.0,2.0,11.0,4.0,11.0,4.0,39.0,31.0,2.0,155.0,12.0,19.0,10.0,27.0,22.0,22.0,2.0,38.0,29.0,4.0,67.0,35.0,2.0,4.0,3.0,2.0,10.0,1.0,16.0,37.0,16.0,26.0,9.0,1.0,14.0,15.0,94.0,71.0,10.0,15.0,16.0,15.0,4.0,65.0,11.0,10.0,1.0,132.0,9.0
2016-09-19,12.0,5.0,26.0,5.0,23.0,7.0,6.0,6.0,6.0,12.0,0.0,10.0,26.0,0.0,45.0,19.0,3.0,19.0,3.0,19.0,3.0,16.0,15.0,2.0,105.0,5.0,11.0,2.0,13.0,18.0,8.0,3.0,32.0,13.0,3.0,36.0,29.0,2.0,3.0,8.0,2.0,2.0,0.0,3.0,27.0,8.0,11.0,1.0,0.0,5.0,12.0,82.0,64.0,2.0,12.0,6.0,12.0,2.0,36.0,1.0,5.0,0.0,88.0,5.0
2016-09-20,2.0,8.0,16.0,0.0,9.0,5.0,9.0,9.0,0.0,6.0,0.0,11.0,28.0,0.0,34.0,16.0,0.0,16.0,7.0,16.0,2.0,16.0,6.0,5.0,104.0,5.0,12.0,16.0,6.0,28.0,15.0,0.0,22.0,5.0,7.0,46.0,26.0,5.0,7.0,12.0,5.0,16.0,0.0,0.0,33.0,11.0,17.0,3.0,0.0,0.0,6.0,72.0,60.0,16.0,6.0,9.0,6.0,0.0,33.0,6.0,8.0,0.0,96.0,2.0
2016-09-21,7.0,14.0,32.0,5.0,17.0,13.0,14.0,14.0,9.0,3.0,0.0,3.0,17.0,0.0,33.0,20.0,4.0,20.0,12.0,20.0,3.0,20.0,6.0,0.0,113.0,0.0,14.0,17.0,5.0,35.0,22.0,4.0,25.0,22.0,12.0,43.0,33.0,0.0,12.0,6.0,0.0,17.0,0.0,8.0,34.0,12.0,16.0,3.0,0.0,5.0,3.0,93.0,71.0,17.0,3.0,12.0,3.0,1.0,37.0,6.0,4.0,0.0,120.0,5.0
2016-09-22,0.0,6.0,26.0,10.0,2.0,6.0,8.0,8.0,14.0,3.0,0.0,3.0,10.0,0.0,23.0,14.0,0.0,14.0,4.0,14.0,2.0,25.0,17.0,5.0,86.0,0.0,7.0,3.0,9.0,19.0,22.0,0.0,23.0,18.0,4.0,40.0,37.0,5.0,4.0,3.0,5.0,3.0,0.0,4.0,25.0,9.0,9.0,2.0,0.0,10.0,3.0,70.0,43.0,3.0,3.0,6.0,3.0,8.0,36.0,9.0,3.0,0.0,88.0,9.0
2016-09-23,3.0,7.0,29.0,0.0,13.0,21.0,12.0,12.0,8.0,3.0,0.0,14.0,28.0,0.0,28.0,5.0,6.0,5.0,8.0,5.0,2.0,19.0,10.0,4.0,92.0,3.0,11.0,0.0,6.0,30.0,17.0,6.0,11.0,23.0,8.0,23.0,30.0,4.0,8.0,8.0,4.0,0.0,0.0,3.0,35.0,9.0,23.0,8.0,0.0,0.0,3.0,90.0,65.0,0.0,3.0,12.0,3.0,4.0,36.0,11.0,11.0,0.0,105.0,7.0
2016-09-25,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,7.0,4.0,1.0,4.0,3.0,4.0,0.0,9.0,0.0,0.0,17.0,1.0,4.0,0.0,0.0,3.0,0.0,1.0,4.0,7.0,3.0,5.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,3.0,0.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,22.0,0.0
2016-09-26,4.0,1.0,25.0,1.0,15.0,22.0,16.0,16.0,9.0,12.0,0.0,22.0,34.0,0.0,31.0,13.0,7.0,13.0,5.0,13.0,4.0,16.0,11.0,3.0,117.0,9.0,3.0,13.0,8.0,29.0,28.0,7.0,21.0,14.0,5.0,46.0,38.0,3.0,5.0,3.0,3.0,13.0,0.0,0.0,49.0,14.0,13.0,3.0,0.0,1.0,12.0,98.0,71.0,13.0,12.0,6.0,12.0,3.0,34.0,11.0,7.0,0.0,112.0,11.0
2016-09-27,10.0,5.0,45.0,3.0,14.0,7.0,8.0,8.0,5.0,3.0,2.0,5.0,23.0,2.0,56.0,26.0,3.0,26.0,11.0,26.0,13.0,13.0,14.0,6.0,123.0,2.0,16.0,6.0,11.0,24.0,26.0,3.0,37.0,12.0,11.0,30.0,38.0,6.0,11.0,9.0,6.0,6.0,2.0,7.0,25.0,24.0,28.0,5.0,2.0,3.0,3.0,85.0,101.0,6.0,3.0,10.0,3.0,3.0,41.0,12.0,18.0,2.0,140.0,22.0
2016-09-28,6.0,6.0,14.0,6.0,14.0,10.0,5.0,5.0,7.0,9.0,2.0,0.0,21.0,2.0,33.0,12.0,1.0,12.0,4.0,12.0,0.0,17.0,5.0,0.0,83.0,6.0,15.0,10.0,5.0,16.0,15.0,1.0,17.0,10.0,4.0,40.0,34.0,0.0,4.0,9.0,0.0,10.0,2.0,6.0,36.0,3.0,15.0,1.0,2.0,6.0,9.0,56.0,62.0,10.0,9.0,2.0,9.0,0.0,25.0,1.0,13.0,2.0,84.0,5.0
2016-09-29,3.0,6.0,37.0,2.0,6.0,24.0,12.0,12.0,8.0,12.0,4.0,2.0,25.0,4.0,42.0,22.0,9.0,22.0,7.0,22.0,2.0,18.0,15.0,4.0,127.0,3.0,20.0,11.0,11.0,19.0,29.0,9.0,33.0,9.0,7.0,51.0,48.0,4.0,7.0,7.0,4.0,11.0,4.0,13.0,54.0,17.0,12.0,1.0,4.0,2.0,12.0,85.0,80.0,11.0,12.0,5.0,12.0,4.0,43.0,11.0,7.0,4.0,119.0,9.0
2016-09-30,7.0,9.0,26.0,13.0,18.0,25.0,15.0,15.0,11.0,9.0,1.0,12.0,26.0,1.0,41.0,14.0,2.0,14.0,9.0,14.0,1.0,27.0,10.0,4.0,119.0,5.0,9.0,12.0,9.0,32.0,23.0,2.0,23.0,20.0,9.0,53.0,52.0,4.0,9.0,2.0,4.0,12.0,1.0,7.0,46.0,1.0,25.0,3.0,1.0,13.0,9.0,121.0,83.0,12.0,9.0,10.0,9.0,1.0,37.0,3.0,15.0,1.0,118.0,7.0
2016-10-01,10.0,6.0,53.0,10.0,16.0,12.0,21.0,21.0,22.0,15.0,0.0,16.0,53.0,0.0,38.0,23.0,0.0,23.0,20.0,23.0,4.0,42.0,26.0,15.0,215.0,6.0,31.0,22.0,17.0,50.0,37.0,0.0,40.0,30.0,20.0,77.0,59.0,15.0,20.0,11.0,15.0,22.0,0.0,20.0,39.0,9.0,16.0,8.0,0.0,10.0,15.0,142.0,92.0,22.0,15.0,11.0,15.0,9.0,47.0,12.0,5.0,0.0,187.0,9.0
2016-10-02,2.0,8.0,26.0,4.0,10.0,11.0,13.0,13.0,5.0,15.0,1.0,6.0,39.0,1.0,18.0,11.0,4.0,11.0,6.0,11.0,5.0,6.0,12.0,0.0,108.0,5.0,28.0,2.0,2.0,20.0,18.0,4.0,13.0,9.0,6.0,69.0,24.0,0.0,6.0,16.0,0.0,2.0,1.0,12.0,45.0,9.0,25.0,1.0,1.0,4.0,15.0,57.0,65.0,2.0,15.0,16.0,15.0,10.0,11.0,4.0,9.0,1.0,104.0,6.0
2016-10-03,7.0,4.0,30.0,12.0,19.0,17.0,5.0,5.0,0.0,9.0,0.0,8.0,21.0,0.0,53.0,36.0,6.0,36.0,4.0,36.0,9.0,18.0,14.0,6.0,115.0,8.0,5.0,21.0,6.0,24.0,21.0,6.0,42.0,10.0,4.0,92.0,54.0,6.0,4.0,1.0,6.0,21.0,0.0,4.0,63.0,17.0,28.0,6.0,0.0,12.0,9.0,93.0,84.0,21.0,9.0,22.0,9.0,8.0,38.0,7.0,6.0,0.0,113.0,11.0
2016-10-04,2.0,1.0,28.0,3.0,5.0,5.0,9.0,9.0,3.0,0.0,1.0,8.0,21.0,1.0,21.0,7.0,2.0,7.0,7.0,7.0,10.0,14.0,7.0,0.0,69.0,0.0,13.0,3.0,2.0,17.0,22.0,2.0,9.0,11.0,7.0,19.0,29.0,0.0,7.0,7.0,0.0,3.0,1.0,6.0,25.0,18.0,8.0,5.0,1.0,3.0,0.0,46.0,48.0,3.0,0.0,4.0,0.0,5.0,24.0,7.0,4.0,1.0,74.0,10.0
2016-10-05,0.0,0.0,12.0,2.0,0.0,4.0,4.0,4.0,0.0,6.0,1.0,0.0,6.0,1.0,5.0,4.0,2.0,4.0,0.0,4.0,3.0,4.0,4.0,2.0,28.0,0.0,6.0,0.0,2.0,1.0,8.0,2.0,6.0,1.0,0.0,22.0,11.0,2.0,0.0,0.0,2.0,0.0,1.0,6.0,19.0,3.0,2.0,1.0,1.0,2.0,6.0,16.0,16.0,0.0,6.0,0.0,6.0,2.0,7.0,1.0,2.0,1.0,23.0,4.0
2016-10-06,4.0,6.0,22.0,2.0,25.0,5.0,6.0,6.0,6.0,6.0,0.0,3.0,34.0,0.0,27.0,11.0,1.0,11.0,19.0,11.0,2.0,14.0,8.0,2.0,130.0,16.0,15.0,19.0,3.0,29.0,13.0,1.0,14.0,13.0,19.0,50.0,26.0,2.0,19.0,6.0,2.0,19.0,0.0,9.0,32.0,11.0,23.0,2.0,0.0,2.0,6.0,57.0,51.0,19.0,6.0,16.0,6.0,5.0,28.0,3.0,7.0,0.0,111.0,5.0
2016-10-07,0.0,4.0,16.0,10.0,7.0,13.0,8.0,8.0,3.0,15.0,2.0,7.0,21.0,2.0,22.0,6.0,5.0,6.0,7.0,6.0,0.0,8.0,9.0,2.0,113.0,3.0,11.0,26.0,3.0,18.0,20.0,5.0,9.0,9.0,7.0,82.0,29.0,2.0,7.0,6.0,2.0,26.0,2.0,5.0,28.0,5.0,27.0,2.0,2.0,10.0,15.0,59.0,53.0,26.0,15.0,17.0,15.0,6.0,29.0,4.0,10.0,2.0,82.0,12.0
2016-10-08,2.0,7.0,39.0,12.0,9.0,11.0,7.0,7.0,0.0,0.0,1.0,8.0,32.0,1.0,46.0,21.0,5.0,21.0,1.0,21.0,5.0,14.0,12.0,3.0,87.0,3.0,21.0,6.0,10.0,20.0,10.0,5.0,31.0,9.0,1.0,41.0,22.0,3.0,1.0,7.0,3.0,6.0,1.0,14.0,37.0,7.0,26.0,5.0,1.0,12.0,0.0,68.0,70.0,6.0,0.0,5.0,0.0,2.0,30.0,6.0,21.0,1.0,107.0,5.0
2016-10-09,0.0,3.0,41.0,17.0,9.0,15.0,9.0,9.0,10.0,12.0,0.0,15.0,26.0,0.0,54.0,26.0,7.0,26.0,6.0,26.0,6.0,13.0,24.0,5.0,135.0,2.0,9.0,9.0,19.0,24.0,20.0,7.0,45.0,17.0,6.0,59.0,27.0,5.0,6.0,6.0,5.0,9.0,0.0,3.0,41.0,12.0,21.0,0.0,0.0,17.0,12.0,94.0,82.0,9.0,12.0,2.0,12.0,5.0,43.0,6.0,19.0,0.0,131.0,14.0
2016-10-10,7.0,7.0,23.0,5.0,22.0,16.0,5.0,5.0,3.0,0.0,0.0,14.0,30.0,0.0,52.0,23.0,5.0,23.0,6.0,23.0,0.0,9.0,16.0,0.0,112.0,12.0,4.0,19.0,12.0,28.0,19.0,5.0,35.0,9.0,6.0,46.0,39.0,0.0,6.0,0.0,0.0,19.0,0.0,4.0,46.0,6.0,18.0,3.0,0.0,5.0,0.0,90.0,76.0,19.0,0.0,5.0,0.0,4.0,39.0,4.0,13.0,0.0,109.0,12.0
2016-10-11,0.0,3.0,24.0,5.0,3.0,17.0,10.0,10.0,0.0,15.0,2.0,0.0,18.0,2.0,25.0,9.0,4.0,9.0,3.0,9.0,6.0,10.0,12.0,2.0,72.0,2.0,16.0,0.0,2.0,10.0,12.0,4.0,11.0,4.0,3.0,47.0,32.0,2.0,3.0,7.0,2.0,0.0,2.0,9.0,26.0,11.0,23.0,3.0,2.0,5.0,15.0,46.0,61.0,0.0,15.0,11.0,15.0,10.0,20.0,6.0,12.0,2.0,75.0,8.0
2016-10-12,0.0,4.0,5.0,0.0,0.0,4.0,3.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,11.0,6.0,1.0,6.0,5.0,6.0,0.0,4.0,5.0,3.0,29.0,0.0,3.0,0.0,2.0,9.0,11.0,1.0,8.0,4.0,5.0,3.0,14.0,3.0,5.0,0.0,3.0,0.0,0.0,3.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,6.0,0.0,36.0,2.0
2016-10-13,4.0,7.0,30.0,18.0,18.0,14.0,10.0,10.0,2.0,9.0,0.0,7.0,35.0,0.0,36.0,18.0,3.0,18.0,12.0,18.0,7.0,19.0,14.0,6.0,132.0,7.0,21.0,14.0,4.0,31.0,20.0,3.0,22.0,12.0,12.0,69.0,49.0,6.0,12.0,13.0,6.0,14.0,0.0,8.0,45.0,11.0,24.0,3.0,0.0,18.0,9.0,84.0,79.0,14.0,9.0,11.0,9.0,10.0,32.0,4.0,13.0,0.0,126.0,7.0
2016-10-14,4.0,7.0,30.0,2.0,16.0,10.0,17.0,17.0,20.0,0.0,1.0,3.0,23.0,1.0,40.0,19.0,5.0,19.0,9.0,19.0,9.0,33.0,10.0,7.0,135.0,8.0,12.0,19.0,4.0,23.0,27.0,5.0,23.0,30.0,9.0,45.0,32.0,7.0,9.0,9.0,7.0,19.0,1.0,3.0,33.0,17.0,25.0,6.0,1.0,2.0,0.0,103.0,91.0,19.0,0.0,9.0,0.0,6.0,37.0,10.0,16.0,1.0,151.0,17.0
2016-10-15,6.0,15.0,65.0,11.0,26.0,17.0,14.0,14.0,3.0,21.0,0.0,10.0,54.0,0.0,72.0,18.0,5.0,18.0,12.0,18.0,6.0,24.0,26.0,4.0,209.0,13.0,31.0,11.0,22.0,39.0,40.0,5.0,40.0,16.0,12.0,78.0,63.0,4.0,12.0,9.0,4.0,11.0,0.0,22.0,57.0,17.0,38.0,6.0,0.0,11.0,21.0,129.0,117.0,11.0,21.0,16.0,21.0,4.0,82.0,8.0,22.0,0.0,189.0,27.0
2016-10-16,3.0,6.0,35.0,6.0,13.0,17.0,6.0,6.0,13.0,9.0,3.0,7.0,37.0,3.0,36.0,20.0,6.0,20.0,12.0,20.0,3.0,27.0,14.0,0.0,140.0,5.0,25.0,6.0,10.0,29.0,12.0,6.0,30.0,18.0,12.0,51.0,38.0,0.0,12.0,10.0,0.0,6.0,3.0,15.0,39.0,8.0,31.0,0.0,3.0,6.0,9.0,84.0,73.0,6.0,9.0,17.0,9.0,4.0,37.0,2.0,14.0,3.0,128.0,6.0
2016-10-17,6.0,5.0,25.0,6.0,19.0,9.0,11.0,11.0,22.0,12.0,0.0,7.0,29.0,0.0,30.0,10.0,3.0,10.0,19.0,10.0,8.0,35.0,3.0,7.0,147.0,10.0,12.0,5.0,3.0,34.0,27.0,3.0,13.0,27.0,19.0,36.0,39.0,7.0,19.0,6.0,7.0,5.0,0.0,6.0,32.0,21.0,15.0,2.0,0.0,6.0,12.0,96.0,71.0,5.0,12.0,10.0,12.0,0.0,41.0,5.0,5.0,0.0,144.0,17.0
2016-10-18,4.0,6.0,26.0,4.0,18.0,10.0,14.0,14.0,9.0,0.0,0.0,3.0,32.0,0.0,15.0,12.0,3.0,12.0,1.0,12.0,3.0,12.0,7.0,2.0,102.0,11.0,18.0,25.0,4.0,10.0,19.0,3.0,16.0,12.0,1.0,45.0,22.0,2.0,1.0,4.0,2.0,25.0,0.0,14.0,35.0,6.0,5.0,0.0,0.0,4.0,0.0,65.0,47.0,25.0,0.0,5.0,0.0,3.0,15.0,2.0,0.0,0.0,87.0,5.0
2016-10-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2016-10-20,6.0,3.0,43.0,9.0,15.0,18.0,5.0,5.0,2.0,9.0,2.0,12.0,46.0,2.0,34.0,10.0,4.0,10.0,8.0,10.0,4.0,9.0,14.0,13.0,132.0,7.0,27.0,12.0,10.0,26.0,20.0,4.0,20.0,7.0,8.0,66.0,43.0,13.0,8.0,8.0,13.0,12.0,2.0,19.0,59.0,11.0,24.0,3.0,2.0,9.0,9.0,74.0,64.0,12.0,9.0,12.0,9.0,4.0,29.0,8.0,12.0,2.0,118.0,7.0
2016-10-21,7.0,11.0,44.0,0.0,20.0,6.0,0.0,0.0,4.0,3.0,0.0,7.0,39.0,0.0,48.0,17.0,0.0,17.0,3.0,17.0,4.0,21.0,20.0,1.0,130.0,9.0,23.0,12.0,13.0,24.0,9.0,0.0,30.0,17.0,3.0,40.0,37.0,1.0,3.0,9.0,1.0,12.0,0.0,14.0,35.0,12.0,24.0,9.0,0.0,0.0,3.0,74.0,70.0,12.0,3.0,8.0,3.0,7.0,45.0,9.0,16.0,0.0,113.0,7.0
2016-10-22,0.0,6.0,36.0,5.0,12.0,20.0,8.0,8.0,8.0,9.0,1.0,7.0,29.0,1.0,30.0,17.0,4.0,17.0,5.0,17.0,7.0,21.0,19.0,10.0,125.0,9.0,13.0,7.0,15.0,23.0,16.0,4.0,32.0,16.0,5.0,43.0,36.0,10.0,5.0,8.0,10.0,7.0,1.0,5.0,49.0,8.0,14.0,5.0,1.0,5.0,9.0,88.0,71.0,7.0,9.0,4.0,9.0,4.0,37.0,6.0,10.0,1.0,114.0,12.0
2016-10-23,2.0,16.0,38.0,7.0,12.0,15.0,10.0,10.0,21.0,9.0,1.0,18.0,44.0,1.0,31.0,20.0,5.0,20.0,5.0,20.0,3.0,31.0,14.0,0.0,157.0,7.0,19.0,16.0,9.0,41.0,25.0,5.0,29.0,29.0,5.0,50.0,37.0,0.0,5.0,3.0,0.0,16.0,1.0,16.0,38.0,6.0,15.0,5.0,1.0,7.0,9.0,117.0,67.0,16.0,9.0,6.0,9.0,5.0,34.0,7.0,9.0,1.0,145.0,12.0
2016-10-24,6.0,13.0,25.0,3.0,19.0,13.0,1.0,1.0,8.0,9.0,0.0,5.0,33.0,0.0,42.0,16.0,5.0,16.0,6.0,16.0,4.0,16.0,14.0,13.0,132.0,12.0,16.0,8.0,11.0,25.0,9.0,5.0,27.0,9.0,6.0,39.0,33.0,13.0,6.0,11.0,13.0,8.0,0.0,5.0,43.0,15.0,14.0,0.0,0.0,3.0,9.0,78.0,60.0,8.0,9.0,7.0,9.0,3.0,31.0,4.0,7.0,0.0,114.0,4.0
2016-10-25,7.0,4.0,18.0,5.0,13.0,14.0,3.0,3.0,2.0,3.0,2.0,8.0,18.0,2.0,19.0,3.0,4.0,3.0,18.0,3.0,0.0,9.0,10.0,2.0,76.0,3.0,7.0,6.0,8.0,35.0,7.0,4.0,11.0,5.0,18.0,31.0,30.0,2.0,18.0,3.0,2.0,6.0,2.0,4.0,30.0,3.0,11.0,0.0,2.0,5.0,3.0,45.0,30.0,6.0,3.0,8.0,3.0,2.0,22.0,3.0,3.0,2.0,65.0,1.0
2016-10-26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,5.0,0.0,3.0,4.0,0.0,0.0,0.0,3.0,8.0,6.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,6.0,0.0
2016-10-27,2.0,11.0,17.0,3.0,12.0,8.0,7.0,7.0,0.0,6.0,1.0,5.0,20.0,1.0,32.0,7.0,2.0,7.0,2.0,7.0,1.0,3.0,8.0,2.0,73.0,9.0,6.0,3.0,4.0,18.0,19.0,2.0,11.0,4.0,2.0,29.0,24.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,27.0,9.0,22.0,3.0,1.0,3.0,6.0,54.0,55.0,3.0,6.0,6.0,6.0,4.0,26.0,8.0,16.0,1.0,85.0,11.0
2016-10-28,4.0,2.0,31.0,7.0,23.0,8.0,8.0,8.0,2.0,9.0,1.0,6.0,21.0,1.0,40.0,21.0,3.0,21.0,2.0,21.0,4.0,4.0,13.0,5.0,100.0,11.0,4.0,13.0,12.0,12.0,16.0,3.0,33.0,10.0,2.0,55.0,20.0,5.0,2.0,0.0,5.0,13.0,1.0,4.0,50.0,12.0,20.0,0.0,1.0,7.0,9.0,61.0,57.0,13.0,9.0,10.0,9.0,1.0,30.0,3.0,10.0,1.0,93.0,4.0
2016-10-29,2.0,7.0,20.0,6.0,17.0,9.0,8.0,8.0,9.0,9.0,0.0,5.0,26.0,0.0,32.0,19.0,5.0,19.0,7.0,19.0,0.0,13.0,12.0,8.0,116.0,12.0,9.0,14.0,12.0,22.0,17.0,5.0,31.0,13.0,7.0,36.0,18.0,8.0,7.0,7.0,8.0,14.0,0.0,2.0,26.0,2.0,16.0,1.0,0.0,6.0,9.0,74.0,58.0,14.0,9.0,6.0,9.0,0.0,29.0,3.0,10.0,0.0,110.0,8.0
2016-10-30,4.0,11.0,33.0,11.0,23.0,17.0,9.0,9.0,14.0,18.0,0.0,4.0,43.0,0.0,42.0,8.0,5.0,8.0,15.0,8.0,4.0,26.0,8.0,2.0,146.0,17.0,22.0,14.0,4.0,40.0,19.0,5.0,12.0,18.0,15.0,66.0,40.0,2.0,15.0,6.0,2.0,14.0,0.0,16.0,48.0,18.0,33.0,2.0,0.0,11.0,18.0,69.0,70.0,14.0,18.0,16.0,18.0,4.0,33.0,7.0,17.0,0.0,150.0,5.0
2016-10-31,6.0,3.0,45.0,5.0,15.0,22.0,9.0,9.0,12.0,3.0,2.0,10.0,30.0,2.0,56.0,10.0,3.0,10.0,6.0,10.0,1.0,26.0,24.0,12.0,126.0,6.0,14.0,5.0,18.0,22.0,15.0,3.0,28.0,23.0,6.0,39.0,43.0,12.0,6.0,7.0,12.0,5.0,2.0,7.0,55.0,17.0,20.0,8.0,2.0,5.0,3.0,96.0,80.0,5.0,3.0,1.0,3.0,6.0,52.0,16.0,19.0,2.0,125.0,2.0
2016-11-01,2.0,3.0,27.0,3.0,13.0,9.0,8.0,8.0,10.0,3.0,0.0,3.0,24.0,0.0,33.0,12.0,2.0,12.0,8.0,12.0,3.0,27.0,7.0,0.0,93.0,8.0,13.0,4.0,4.0,15.0,11.0,2.0,16.0,19.0,8.0,23.0,26.0,0.0,8.0,3.0,0.0,4.0,0.0,10.0,29.0,12.0,14.0,6.0,0.0,3.0,3.0,67.0,59.0,4.0,3.0,1.0,3.0,3.0,36.0,7.0,13.0,0.0,97.0,6.0
